locus_tag	ftype	length_bp	gene	EC_number	COG	product
JIEPOILB_04720	CDS	435				hypothetical protein
JIEPOILB_04721	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
JIEPOILB_04722	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
JIEPOILB_04723	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
JIEPOILB_04724	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
JIEPOILB_04725	CDS	849	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
JIEPOILB_04726	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
JIEPOILB_04727	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
JIEPOILB_04728	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
JIEPOILB_04729	CDS	564	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
JIEPOILB_04730	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
JIEPOILB_04731	CDS	369				hypothetical protein
JIEPOILB_04732	CDS	2286	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
JIEPOILB_04733	CDS	1521	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
JIEPOILB_04734	CDS	999	rbsC_6		COG1172	Ribose import permease protein RbsC
JIEPOILB_04735	CDS	942	rbsB_4		COG1879	Ribose import binding protein RbsB
JIEPOILB_04736	CDS	1008	rbsK_3	2.7.1.15	COG0524	Ribokinase
JIEPOILB_04737	CDS	918				hypothetical protein
JIEPOILB_04738	CDS	759				hypothetical protein
JIEPOILB_04739	CDS	729	ompR_2		COG0745	DNA-binding dual transcriptional regulator OmpR
JIEPOILB_04740	CDS	420	fdhF_2	1.17.98.4	COG3383	Formate dehydrogenase H
JIEPOILB_04741	CDS	1680	fdhF_3	1.17.98.4	COG3383	Formate dehydrogenase H
JIEPOILB_04742	CDS	687				hypothetical protein
JIEPOILB_04743	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
JIEPOILB_04744	CDS	1959	acs	6.2.1.1		Acetyl-coenzyme A synthetase
JIEPOILB_04745	CDS	312	yjcH		COG3162	Inner membrane protein YjcH
JIEPOILB_04746	CDS	1656	actP		COG4147	Cation/acetate symporter ActP
JIEPOILB_04747	CDS	1098				hypothetical protein
JIEPOILB_04748	CDS	549				hypothetical protein
JIEPOILB_04749	CDS	2580	fimD_2		COG3188	Outer membrane usher protein FimD
JIEPOILB_04750	CDS	690	lpfB		COG3121	putative fimbrial chaperone LpfB
JIEPOILB_04751	CDS	540	ycbV		COG3539	putative fimbrial-like protein YcbV
JIEPOILB_04752	CDS	690	yohK_2		COG1346	Inner membrane protein YohK
JIEPOILB_04753	CDS	408	cidA			Holin-like protein CidA
JIEPOILB_04754	CDS	882	oxyR_3		COG0583	DNA-binding transcriptional dual regulator OxyR
JIEPOILB_04755	CDS	1647	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
JIEPOILB_04756	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
JIEPOILB_04757	CDS	669				hypothetical protein
JIEPOILB_04758	CDS	459	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
JIEPOILB_04759	CDS	330	soxS		COG2207	Regulatory protein SoxS
JIEPOILB_04760	CDS	1605	pdeC_1	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
JIEPOILB_04761	CDS	282				hypothetical protein
JIEPOILB_04762	CDS	858				hypothetical protein
JIEPOILB_04763	CDS	834				hypothetical protein
JIEPOILB_04764	CDS	1140				hypothetical protein
JIEPOILB_04765	CDS	1032	uup_3	3.6.1.-		ATP-binding protein Uup
JIEPOILB_04766	CDS	771	rbn_2	3.1.26.11		Ribonuclease BN
JIEPOILB_04767	CDS	1014	ccpA			Catabolite control protein A
JIEPOILB_04768	CDS	762	suhB_3	3.1.3.25	COG0483	Nus factor SuhB
JIEPOILB_04769	CDS	354	iraM			Anti-adapter protein IraM
JIEPOILB_04770	CDS	2424	bamA_2		COG4775	Outer membrane protein assembly factor BamA
JIEPOILB_04771	CDS	1761		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
JIEPOILB_04772	CDS	369	ramA_2			Transcriptional regulator RamA
JIEPOILB_04773	CDS	2259	fepA_2		COG4771	Ferrienterobactin receptor
JIEPOILB_04774	CDS	1581	mltF_2			Membrane-bound lytic murein transglycosylase F
JIEPOILB_04775	CDS	525	ssb1			Single-stranded DNA-binding protein 1
JIEPOILB_04776	CDS	2826	uvrA		COG0178	UvrABC system protein A
JIEPOILB_04777	CDS	357	yjbR		COG2315	putative protein YjbR
JIEPOILB_04778	CDS	417				hypothetical protein
JIEPOILB_04779	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
JIEPOILB_04780	CDS	1194	tyrB_2	2.6.1.5		Tyrosine aminotransferase
JIEPOILB_04781	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
JIEPOILB_04782	CDS	1416	dnaB	5.6.2.3	COG0305	Replicative DNA helicase DnaB
JIEPOILB_04783	CDS	984	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
JIEPOILB_04784	CDS	243	pspG			Phage shock protein G
JIEPOILB_04785	CDS	942	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
JIEPOILB_04786	CDS	489				hypothetical protein
JIEPOILB_04787	CDS	516	zur		COG0735	Zinc uptake regulation protein
JIEPOILB_04788	CDS	210				hypothetical protein
JIEPOILB_04789	CDS	1317	dinF		COG0534	DNA damage-inducible protein F
JIEPOILB_04790	CDS	609	lexA_2	3.4.21.88	COG1974	LexA repressor
JIEPOILB_04791	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
JIEPOILB_04792	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
JIEPOILB_04793	CDS	867	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
JIEPOILB_04794	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
JIEPOILB_04795	CDS	924				hypothetical protein
JIEPOILB_04796	CDS	1113			COG3385	IS4 family transposase IS421
JIEPOILB_04797	CDS	141				hypothetical protein
JIEPOILB_04798	CDS	1290	lamB_4			maltoporin LamB
JIEPOILB_04799	CDS	1110	malK_2	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
JIEPOILB_04800	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
JIEPOILB_04801	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
JIEPOILB_04802	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
JIEPOILB_04803	CDS	411	psiE		COG3223	Protein PsiE
JIEPOILB_04804	CDS	1278				hypothetical protein
JIEPOILB_04805	CDS	741	ygaZ_2		COG1296	Inner membrane protein YgaZ
JIEPOILB_04806	CDS	321				hypothetical protein
JIEPOILB_04807	CDS	381	ridA_3	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
JIEPOILB_04808	CDS	510				hypothetical protein
JIEPOILB_04809	CDS	456	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
JIEPOILB_04810	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JIEPOILB_04811	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
JIEPOILB_04812	CDS	930	panS			Pantothenate precursors transporter PanS
JIEPOILB_04813	CDS	273				hypothetical protein
JIEPOILB_04814	CDS	876	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
JIEPOILB_04815	CDS	954	sorC_4			Sorbitol operon regulator
JIEPOILB_04816	CDS	804	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JIEPOILB_04817	CDS	408	sorF			PTS system sorbose-specific EIIA component
JIEPOILB_04818	CDS	495	sorB_3	2.7.1.206		PTS system sorbose-specific EIIB component
JIEPOILB_04819	CDS	801	sorA			PTS system sorbose-specific EIIC component
JIEPOILB_04820	CDS	825	sorM			PTS system sorbose-specific EIID component
JIEPOILB_04821	CDS	1233	yggP	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
JIEPOILB_04822	CDS	810	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
JIEPOILB_04823	CDS	1632				hypothetical protein
JIEPOILB_04824	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
JIEPOILB_04825	CDS	831	iclR		COG1414	Transcriptional repressor IclR
JIEPOILB_04826	CDS	1785	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
JIEPOILB_04827	CDS	1320	aceA	4.1.3.1	COG2224	Isocitrate lyase
JIEPOILB_04828	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
JIEPOILB_04829	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
JIEPOILB_04830	CDS	462	yjaB	2.3.1.-	COG0456	Peptidyl-lysine N-acetyltransferase YjaB
JIEPOILB_04831	rRNA	116				5S ribosomal RNA
JIEPOILB_04832	rRNA	2902				23S ribosomal RNA
JIEPOILB_04833	tRNA	76				tRNA-Glu(ttc)
JIEPOILB_04834	rRNA	1540				16S ribosomal RNA
JIEPOILB_04835	CDS	204				hypothetical protein
JIEPOILB_04836	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
JIEPOILB_04837	CDS	1296	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JIEPOILB_04838	CDS	1332	zraR			Transcriptional regulatory protein ZraR
JIEPOILB_04839	CDS	1395	zraS	2.7.13.3		Sensor histidine kinase ZraS
JIEPOILB_04840	CDS	438	zraP			Signaling pathway modulator ZraP
JIEPOILB_04841	CDS	696				hypothetical protein
JIEPOILB_04842	CDS	273	hupA		COG0776	DNA-binding protein HU-alpha
JIEPOILB_04843	CDS	591			COG3068	putative protein
JIEPOILB_04844	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
JIEPOILB_04845	CDS	1065	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
JIEPOILB_04846	CDS	774	nudC	3.6.1.-	COG2816	NAD-capped RNA hydrolase NudC
JIEPOILB_04847	CDS	498	rsd		COG3160	Regulator of sigma D
JIEPOILB_04848	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
JIEPOILB_04849	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
JIEPOILB_04850	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
JIEPOILB_04851	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
JIEPOILB_04852	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
JIEPOILB_04853	CDS	1134	thiH	4.1.99.19		2-iminoacetate synthase
JIEPOILB_04854	CDS	1533				hypothetical protein
JIEPOILB_04855	CDS	306	celA_4	2.7.1.205		PTS system cellobiose-specific EIIB component
JIEPOILB_04856	CDS	318	chbA_5		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
JIEPOILB_04857	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
JIEPOILB_04858	CDS	4224	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
JIEPOILB_04859	CDS	4029	rpoB			DNA-directed RNA polymerase subunit beta RpoB
JIEPOILB_04860	CDS	366	rplL		COG0222	Large ribosomal subunit protein bL12
JIEPOILB_04861	CDS	498	rplJ		COG0244	Large ribosomal subunit protein uL10
JIEPOILB_04862	CDS	705	rplA		COG0081	Large ribosomal subunit protein uL1
JIEPOILB_04863	CDS	429	rplK		COG0080	Large ribosomal subunit protein uL11
JIEPOILB_04864	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
JIEPOILB_04865	CDS	384	secE		COG0690	Protein translocase subunit SecE
JIEPOILB_04866	CDS	1185	tufA_2	3.6.5.3	COG0050	Elongation factor Tu 1
JIEPOILB_04867	tRNA	76				tRNA-Thr(ggt)
JIEPOILB_04868	tRNA	75				tRNA-Gly(tcc)
JIEPOILB_04869	tRNA	85				tRNA-Tyr(gta)
JIEPOILB_04870	tRNA	76				tRNA-Thr(tgt)
JIEPOILB_04871	CDS	927	coaA	2.7.1.33		Pantothenate kinase
JIEPOILB_04872	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JIEPOILB_04873	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
JIEPOILB_04874	rRNA	116				5S ribosomal RNA
JIEPOILB_04875	rRNA	2902				23S ribosomal RNA
JIEPOILB_04876	tRNA	76				tRNA-Ala(tgc)
JIEPOILB_04877	tRNA	77				tRNA-Ile(gat)
JIEPOILB_04878	rRNA	1540				16S ribosomal RNA
JIEPOILB_04879	CDS	534	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [quinone]
JIEPOILB_04880	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
JIEPOILB_04881	CDS	615	yigZ		COG1739	IMPACT family member YigZ
JIEPOILB_04882	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
JIEPOILB_04883	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
JIEPOILB_04884	CDS	1164	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
JIEPOILB_04885	CDS	702	fre	1.5.1.41		NAD(P)H-flavin reductase
JIEPOILB_04886	CDS	1476	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
JIEPOILB_04887	CDS	489	rfaH			Transcription antitermination protein RfaH
JIEPOILB_04888	CDS	792	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
JIEPOILB_04889	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
JIEPOILB_04890	CDS	537	tatB		COG1826	Sec-independent protein translocase protein TatB
JIEPOILB_04891	CDS	252	tatA		COG1826	Sec-independent protein translocase protein TatA
JIEPOILB_04892	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
JIEPOILB_04893	CDS	606	ubiJ		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
JIEPOILB_04894	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
JIEPOILB_04895	CDS	1449				hypothetical protein
JIEPOILB_04896	CDS	762	udp	2.4.2.3		Uridine phosphorylase
JIEPOILB_04897	CDS	813	clcD	3.1.1.45	COG0412	Carboxymethylenebutenolidase
JIEPOILB_04898	CDS	2265	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
JIEPOILB_04899	CDS	954	metR		COG0583	HTH-type transcriptional regulator MetR
JIEPOILB_04900	CDS	900	bioP		COG0697	Biotin transporter
JIEPOILB_04901	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
JIEPOILB_04902	CDS	993	pldB	3.1.1.5	COG2267	Lysophospholipase L2
JIEPOILB_04903	CDS	621	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
JIEPOILB_04904	CDS	921				ISNCY family transposase ISRor2
JIEPOILB_04905	CDS	621	rhtC_3		COG1280	Threonine efflux protein
JIEPOILB_04906	CDS	1827	recQ	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
JIEPOILB_04907	CDS	861	pldA	3.1.1.32	COG2829	Phospholipase A1
JIEPOILB_04908	CDS	465	yigI	3.1.2.20	COG2050	Medium/long-chain acyl-CoA thioesterase YigI
JIEPOILB_04909	CDS	894	rarD		COG2962	Protein RarD
JIEPOILB_04910	CDS	951	corA			Magnesium transport protein CorA
JIEPOILB_04911	CDS	2163	uvrD	5.6.2.4	COG0210	DNA helicase II
JIEPOILB_04912	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
JIEPOILB_04913	CDS	903	xerC_2		COG4973	Tyrosine recombinase XerC
JIEPOILB_04914	CDS	708				hypothetical protein
JIEPOILB_04915	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
JIEPOILB_04916	CDS	225	lptM		COG5567	LPS-assembly lipoprotein LptM
JIEPOILB_04917	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
JIEPOILB_04918	CDS	2631	cyaA			adenylate cyclase CyaA
JIEPOILB_04919	CDS	957	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
JIEPOILB_04920	CDS	741	hemD	4.2.1.75		Uroporphyrinogen-III synthase
JIEPOILB_04921	CDS	1182	hemX		COG2959	Protein HemX
JIEPOILB_04922	CDS	1197	hemY		COG3071	Protein HemY
JIEPOILB_04923	tRNA	77				tRNA-Pro(tgg)
JIEPOILB_04924	tRNA	87				tRNA-Leu(cag)
JIEPOILB_04925	tRNA	76				tRNA-His(gtg)
JIEPOILB_04926	tRNA	77				tRNA-Arg(ccg)
JIEPOILB_04927	CDS	1386	thrP		COG1113	Threonine/serine transporter ThrP
JIEPOILB_04928	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
JIEPOILB_04929	CDS	1347	wzyE			putative ECA polymerase
JIEPOILB_04930	CDS	1077	wecF	2.4.1.325	COG0554	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
JIEPOILB_04931	CDS	1251	wzxE		COG2244	Lipid III flippase
JIEPOILB_04932	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
JIEPOILB_04933	CDS	675	wecD	2.3.1.210	COG0456	dTDP-fucosamine acetyltransferase
JIEPOILB_04934	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
JIEPOILB_04935	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
JIEPOILB_04936	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
JIEPOILB_04937	CDS	1086	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
JIEPOILB_04938	CDS	1017	wzzE		COG3765	ECA polysaccharide chain length modulation protein
JIEPOILB_04939	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
JIEPOILB_04940	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
JIEPOILB_04941	CDS	330	trxA		COG3118	Thioredoxin 1
JIEPOILB_04942	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
JIEPOILB_04943	CDS	1509	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
JIEPOILB_04944	CDS	927	pcpR_2		COG0583	PCP degradation transcriptional activation protein
JIEPOILB_04945	CDS	999	graF	4.1.1.103		Gamma-resorcylate decarboxylase
JIEPOILB_04946	CDS	723	ydfK_2		COG1811	putative membrane protein YdfK
JIEPOILB_04947	CDS	2022	rep	5.6.2.4	COG0210	ATP-dependent DNA helicase Rep
JIEPOILB_04948	CDS	282	ppiC_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
JIEPOILB_04949	CDS	282	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
JIEPOILB_04950	CDS	1476	ilvC	1.1.1.86		Ketol-acid reductoisomerase (NADP(+))
JIEPOILB_04951	CDS	891	oxyR_4		COG0583	DNA-binding transcriptional dual regulator OxyR
JIEPOILB_04952	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
JIEPOILB_04953	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
JIEPOILB_04954	CDS	930	ilvE	2.6.1.42		Branched-chain-amino-acid aminotransferase
JIEPOILB_04955	CDS	258	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
JIEPOILB_04956	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
JIEPOILB_04957	CDS	1521	comM		COG0606	Competence protein ComM
JIEPOILB_04958	CDS	339	maoP		COG3085	Macrodomain Ori protein
JIEPOILB_04959	CDS	822	hdfR_4			HTH-type transcriptional regulator HdfR
JIEPOILB_04960	tRNA	76				tRNA-Trp(cca)
JIEPOILB_04961	tRNA	77				tRNA-Asp(gtc)
JIEPOILB_04962	rRNA	116				5S ribosomal RNA
JIEPOILB_04963	rRNA	2902				23S ribosomal RNA
JIEPOILB_04964	tRNA	76				tRNA-Ala(tgc)
JIEPOILB_04965	tRNA	77				tRNA-Ile(gat)
JIEPOILB_04966	rRNA	1540				16S ribosomal RNA
JIEPOILB_04967	CDS	852	murI	5.1.1.3	COG0796	Glutamate racemase
JIEPOILB_04968	CDS	1839	btuB		COG4206	Vitamin B12 transporter BtuB
JIEPOILB_04969	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
JIEPOILB_04970	CDS	360	yijD			Inner membrane protein YijD
JIEPOILB_04971	CDS	636	fabR		COG1309	HTH-type transcriptional repressor FabR
JIEPOILB_04972	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
JIEPOILB_04973	CDS	918	oxyR_5		COG0583	DNA-binding transcriptional dual regulator OxyR
JIEPOILB_04974	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JIEPOILB_04975	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
JIEPOILB_04976	CDS	1005	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
JIEPOILB_04977	CDS	1152	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
JIEPOILB_04978	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
JIEPOILB_04979	CDS	651	zinT		COG3443	Metal-binding protein ZinT
JIEPOILB_04980	CDS	987	rhaS_8			HTH-type transcriptional activator RhaS
JIEPOILB_04981	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
JIEPOILB_04982	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
JIEPOILB_04983	CDS	870	yijE		COG0697	putative cystine transporter YijE
JIEPOILB_04984	CDS	888	metF	1.5.1.54	COG0685	5,10-methylenetetrahydrofolate reductase
JIEPOILB_04985	CDS	909	catM		COG0583	HTH-type transcriptional regulator CatM
JIEPOILB_04986	CDS	372				hypothetical protein
JIEPOILB_04987	CDS	1557	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
JIEPOILB_04988	CDS	1137				hypothetical protein
JIEPOILB_04989	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
JIEPOILB_04990	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
JIEPOILB_04991	CDS	318	metJ		COG3060	Met repressor
JIEPOILB_04992	CDS	213	rpmE		COG0254	Large ribosomal subunit protein bL31
JIEPOILB_04993	CDS	2196	priA	5.6.2.4		Replication restart protein PriA
JIEPOILB_04994	CDS	1029	cytR_3		COG1609	HTH-type transcriptional repressor CytR
JIEPOILB_04995	CDS	855	ftsN		COG3087	Cell division protein FtsN
JIEPOILB_04996	CDS	531	hslV	3.4.25.2		ATP-dependent protease subunit HslV
JIEPOILB_04997	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
JIEPOILB_04998	CDS	921	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
JIEPOILB_04999	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
JIEPOILB_05000	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
JIEPOILB_05001	CDS	903	fieF		COG0053	Cation-efflux pump FieF
JIEPOILB_05002	CDS	504	cpxP		COG3678	Periplasmic protein CpxP
JIEPOILB_05003	CDS	699	cpxR			Transcriptional regulatory protein CpxR
JIEPOILB_05004	CDS	1374	cpxA			envelope stress sensor histidine kinase CpxA
JIEPOILB_05005	CDS	675	yiiM		COG2258	Protein YiiM
JIEPOILB_05006	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
JIEPOILB_05007	CDS	1035	rhaT			L-rhamnose-proton symporter
JIEPOILB_05008	CDS	846	rhaR_5		COG1917	HTH-type transcriptional activator RhaR
JIEPOILB_05009	CDS	837	rhaS_9		COG4977	HTH-type transcriptional activator RhaS
JIEPOILB_05010	CDS	1467	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
JIEPOILB_05011	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
JIEPOILB_05012	CDS	831	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
JIEPOILB_05013	CDS	987	lsrB_2		COG1879	Autoinducer 2-binding protein LsrB
JIEPOILB_05014	CDS	1512	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
JIEPOILB_05015	CDS	1008	rbsC_7		COG1172	Ribose import permease protein RbsC
JIEPOILB_05016	CDS	1005	lsrD_2			Autoinducer 2 import system permease protein LsrD
JIEPOILB_05017	CDS	1149	adhB	1.1.1.1	COG1454	Alcohol dehydrogenase 2
JIEPOILB_05018	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
JIEPOILB_05019	CDS	1266	melY		COG2211	Melibiose permease
JIEPOILB_05020	CDS	2124	rafA	3.2.1.22		Alpha-galactosidase
JIEPOILB_05021	CDS	996	rafR			HTH-type transcriptional regulator RafR
JIEPOILB_05022	CDS	549	sutR_2		COG1396	HTH-type transcriptional regulator SutR
JIEPOILB_05023	CDS	690				hypothetical protein
JIEPOILB_05024	CDS	324				hypothetical protein
JIEPOILB_05025	CDS	594				hypothetical protein
JIEPOILB_05026	CDS	438	ulaC_3		COG1762	Ascorbate-specific PTS system EIIA component
JIEPOILB_05027	CDS	270				hypothetical protein
JIEPOILB_05028	CDS	843	fbaA_2	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
JIEPOILB_05029	CDS	1368	ulaA_4		COG3037	Ascorbate-specific PTS system EIIC component
JIEPOILB_05030	CDS	315				hypothetical protein
JIEPOILB_05031	CDS	981	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
JIEPOILB_05032	CDS	213				hypothetical protein
JIEPOILB_05033	CDS	837	fdhD		COG1526	Sulfur carrier protein FdhD
JIEPOILB_05034	CDS	588	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
JIEPOILB_05035	CDS	2415	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
JIEPOILB_05036	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
JIEPOILB_05037	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
JIEPOILB_05038	CDS	930	fdhE		COG3058	Protein FdhE
