locus_tag	ftype	length_bp	gene	EC_number	COG	product
CFOCILDN_04021	CDS	795	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
CFOCILDN_04022	CDS	639	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
CFOCILDN_04023	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
CFOCILDN_04024	CDS	1224	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
CFOCILDN_04025	CDS	216				hypothetical protein
CFOCILDN_04026	CDS	861			COG0584	putative protein
CFOCILDN_04027	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
CFOCILDN_04028	CDS	453	yafP_2	2.3.1.-	COG0454	putative N-acetyltransferase YafP
CFOCILDN_04029	CDS	1458	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
CFOCILDN_04030	CDS	459	gpt	2.4.2.-	COG2236	Xanthine-guanine phosphoribosyltransferase
CFOCILDN_04031	CDS	1245	frsA	3.1.1.1	COG1073	Esterase FrsA
CFOCILDN_04032	CDS	399	crl			Sigma factor-binding protein Crl
CFOCILDN_04033	CDS	522	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
CFOCILDN_04034	CDS	1416				hypothetical protein
CFOCILDN_04035	CDS	414				hypothetical protein
CFOCILDN_04036	CDS	1101				hypothetical protein
CFOCILDN_04037	CDS	1215	glgM	2.4.1.342	COG0297	Alpha-maltose-1-phosphate synthase
CFOCILDN_04038	CDS	1026				hypothetical protein
CFOCILDN_04039	CDS	1383				hypothetical protein
CFOCILDN_04040	CDS	1218				hypothetical protein
CFOCILDN_04041	CDS	2088				hypothetical protein
CFOCILDN_04042	CDS	555				hypothetical protein
CFOCILDN_04043	CDS	1287				hypothetical protein
CFOCILDN_04044	CDS	1140	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
CFOCILDN_04045	CDS	282				hypothetical protein
CFOCILDN_04046	CDS	687	glaR		COG1802	HTH-type transcriptional repressor GlaR
CFOCILDN_04047	CDS	1401	gabP		COG1113	Gamma-aminobutyric acid permease
CFOCILDN_04048	CDS	1284	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
CFOCILDN_04049	CDS	1449	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
CFOCILDN_04050	CDS	1269	lhgD	1.1.5.13	COG0579	L-2-hydroxyglutarate dehydrogenase
CFOCILDN_04051	CDS	978	glaH	1.14.11.64		Glutarate 2-hydroxylase
CFOCILDN_04052	CDS	258				hypothetical protein
CFOCILDN_04053	CDS	750	yjhP		COG2519	putative protein YjhP
CFOCILDN_04054	CDS	654	gstB_4	2.5.1.18	COG0625	Glutathione S-transferase GstB
CFOCILDN_04055	CDS	1263	gatC_2		COG3775	PTS system galactitol-specific EIIC component
CFOCILDN_04056	CDS	996		1.17.1.9		Formate dehydrogenase, mitochondrial
CFOCILDN_04057	CDS	762	fabG_10	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CFOCILDN_04058	CDS	1539	lyx_1	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
CFOCILDN_04059	CDS	552	glpP		COG1954	Glycerol uptake operon antiterminator regulatory protein
CFOCILDN_04060	CDS	792	lsrF_2	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
CFOCILDN_04061	CDS	252				hypothetical protein
CFOCILDN_04062	CDS	1398	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
CFOCILDN_04063	CDS	1536	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
CFOCILDN_04064	CDS	1020	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
CFOCILDN_04065	CDS	960	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
CFOCILDN_04066	CDS	2766	pknK	2.7.11.1	COG0515	Serine/threonine-protein kinase PknK
CFOCILDN_04067	CDS	1146				hypothetical protein
CFOCILDN_04068	CDS	207				hypothetical protein
CFOCILDN_04069	CDS	798				hypothetical protein
CFOCILDN_04070	CDS	537	smfA			Fimbria A protein
CFOCILDN_04071	CDS	537	papH			PAP fimbrial minor pilin protein
CFOCILDN_04072	CDS	2559	steB			fimbrial biogenesis outer membrane usher protein SteB
CFOCILDN_04073	CDS	783	yfcS		COG3121	putative fimbrial chaperone YfcS
CFOCILDN_04074	CDS	669				hypothetical protein
CFOCILDN_04075	CDS	498	yfcR		COG3539	putative fimbrial-like protein YfcR
CFOCILDN_04076	CDS	405				hypothetical protein
CFOCILDN_04077	CDS	798				hypothetical protein
CFOCILDN_04078	CDS	891				hypothetical protein
CFOCILDN_04079	CDS	549				hypothetical protein
CFOCILDN_04080	CDS	321				hypothetical protein
CFOCILDN_04081	CDS	1182	intS		COG0582	Prophage integrase IntS
CFOCILDN_04082	tRNA	76				tRNA-Thr(cgt)
CFOCILDN_04083	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
CFOCILDN_04084	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
CFOCILDN_04085	CDS	1053	phoE			Outer membrane porin PhoE
CFOCILDN_04086	CDS	462				hypothetical protein
CFOCILDN_04087	CDS	870				hypothetical protein
CFOCILDN_04088	CDS	666		3.1.3.15		Histidinol-phosphatase
CFOCILDN_04089	CDS	1071	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
CFOCILDN_04090	CDS	1347	glpT_1		COG2271	Glycerol-3-phosphate transporter
CFOCILDN_04091	CDS	1623	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
CFOCILDN_04092	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
CFOCILDN_04093	CDS	1179	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
CFOCILDN_04094	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
CFOCILDN_04095	CDS	1293	rhmT		COG2271	Inner membrane transport protein RhmT
CFOCILDN_04096	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
CFOCILDN_04097	CDS	786	rhmR		COG1414	putative HTH-type transcriptional regulator RhmR
CFOCILDN_04098	CDS	1197	pncC_3	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
CFOCILDN_04099	CDS	543				hypothetical protein
CFOCILDN_04100	CDS	942				ISNCY family transposase ISRor2
CFOCILDN_04101	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
CFOCILDN_04102	CDS	1377	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
CFOCILDN_04103	CDS	966	menC	4.2.1.113		o-succinylbenzoate synthase
CFOCILDN_04104	CDS	858	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
CFOCILDN_04105	CDS	759	menH_4	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
CFOCILDN_04106	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
CFOCILDN_04107	CDS	1290	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
CFOCILDN_04108	CDS	459	elaA		COG2153	Protein ElaA
CFOCILDN_04109	CDS	921	rbn_2	3.1.-.-	COG1234	Ribonuclease BN
CFOCILDN_04110	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
CFOCILDN_04111	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
CFOCILDN_04112	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
CFOCILDN_04113	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
CFOCILDN_04114	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
CFOCILDN_04115	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
CFOCILDN_04116	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
CFOCILDN_04117	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
CFOCILDN_04118	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
CFOCILDN_04119	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
CFOCILDN_04120	CDS	1809	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
CFOCILDN_04121	CDS	675	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
CFOCILDN_04122	CDS	360	nuoA	7.1.1.-	COG0838	NADH-quinone oxidoreductase subunit A
CFOCILDN_04123	CDS	927	lrhA_2		COG0583	putative HTH-type transcriptional regulator LrhA
CFOCILDN_04124	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
CFOCILDN_04125	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
CFOCILDN_04126	CDS	1833				hypothetical protein
CFOCILDN_04127	CDS	660	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
CFOCILDN_04128	CDS	495				hypothetical protein
CFOCILDN_04129	CDS	456				hypothetical protein
CFOCILDN_04130	CDS	1203	ackA	2.7.2.1		Acetate kinase AckA
CFOCILDN_04131	CDS	2148	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
CFOCILDN_04132	CDS	552	yfcD	3.6.-.-	COG1443	putative Nudix hydrolase YfcD
CFOCILDN_04133	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
CFOCILDN_04134	CDS	639	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
CFOCILDN_04135	CDS	630	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
CFOCILDN_04136	CDS	363	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
CFOCILDN_04137	CDS	894				Epimerase family protein
CFOCILDN_04138	CDS	528				hypothetical protein
CFOCILDN_04139	CDS	774	hisP	7.4.2.1	COG4598	Histidine/lysine/arginine/ornithine transport ATP-binding protein HisP
CFOCILDN_04140	CDS	717	hisM		COG4160	Histidine/lysine/arginine/ornithine transport system permease protein HisM
CFOCILDN_04141	CDS	687	hisQ_2			Histidine/lysine/arginine/ornithine transport system permease protein HisQ
CFOCILDN_04142	CDS	783	hisJ_2			Histidine-binding periplasmic protein
CFOCILDN_04143	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
CFOCILDN_04144	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
CFOCILDN_04145	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
CFOCILDN_04146	CDS	489	cvpA		COG1286	Colicin V production protein
CFOCILDN_04147	CDS	690	dedD		COG3147	Cell division protein DedD
CFOCILDN_04148	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
CFOCILDN_04149	CDS	984	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
CFOCILDN_04150	CDS	660	dedA			DedA family protein
CFOCILDN_04151	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
CFOCILDN_04152	CDS	1014	usg		COG0136	USG-1 protein
CFOCILDN_04153	CDS	1137	pdxB	1.1.1.290		Erythronate-4-phosphate dehydrogenase
CFOCILDN_04154	CDS	978	flk			Flagellar regulator flk
CFOCILDN_04155	CDS	1176	yfcJ_2		COG2814	putative MFS-type transporter YfcJ
CFOCILDN_04156	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
CFOCILDN_04157	CDS	1989	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
CFOCILDN_04158	CDS	282				hypothetical protein
CFOCILDN_04159	CDS	549	epmC	1.14.13.-	COG3101	Elongation factor P lysine hydroxylase
CFOCILDN_04160	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
CFOCILDN_04161	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
CFOCILDN_04162	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
CFOCILDN_04163	CDS	933	prmB	2.1.1.298	COG2890	Ribosomal protein uL3 glutamine methyltransferase
CFOCILDN_04164	CDS	552	smrB	3.1.-.-	COG2840	Ribosome rescue factor SmrB
CFOCILDN_04165	CDS	387	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
CFOCILDN_04166	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
CFOCILDN_04167	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
CFOCILDN_04168	CDS	285				hypothetical protein
CFOCILDN_04169	CDS	1323	fadL		COG2067	Long-chain fatty acid transport protein
CFOCILDN_04170	CDS	762	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
CFOCILDN_04171	CDS	930	yfdC		COG2116	Inner membrane protein YfdC
CFOCILDN_04172	CDS	534	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [quinone]
CFOCILDN_04173	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
CFOCILDN_04174	CDS	615	yigZ		COG1739	IMPACT family member YigZ
CFOCILDN_04175	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
CFOCILDN_04176	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
CFOCILDN_04177	CDS	1164	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
CFOCILDN_04178	CDS	702	fre	1.5.1.41		NAD(P)H-flavin reductase
CFOCILDN_04179	CDS	1476	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
CFOCILDN_04180	CDS	489	rfaH			Transcription antitermination protein RfaH
CFOCILDN_04181	CDS	792	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
CFOCILDN_04182	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
CFOCILDN_04183	CDS	537	tatB		COG1826	Sec-independent protein translocase protein TatB
CFOCILDN_04184	CDS	252	tatA		COG1826	Sec-independent protein translocase protein TatA
CFOCILDN_04185	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
CFOCILDN_04186	CDS	606	ubiJ		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
CFOCILDN_04187	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
CFOCILDN_04188	CDS	1449				hypothetical protein
CFOCILDN_04189	CDS	762	udp	2.4.2.3		Uridine phosphorylase
CFOCILDN_04190	CDS	813	clcD	3.1.1.45	COG0412	Carboxymethylenebutenolidase
CFOCILDN_04191	CDS	2265	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
CFOCILDN_04192	CDS	954	metR		COG0583	HTH-type transcriptional regulator MetR
CFOCILDN_04193	CDS	900	bioP		COG0697	Biotin transporter
CFOCILDN_04194	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
CFOCILDN_04195	CDS	993	pldB	3.1.1.5	COG2267	Lysophospholipase L2
CFOCILDN_04196	CDS	621	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
CFOCILDN_04197	CDS	921				ISNCY family transposase ISRor2
CFOCILDN_04198	CDS	621	rhtC_3		COG1280	Threonine efflux protein
CFOCILDN_04199	CDS	1827	recQ	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
CFOCILDN_04200	CDS	861	pldA	3.1.1.32	COG2829	Phospholipase A1
CFOCILDN_04201	CDS	465	yigI	3.1.2.20	COG2050	Medium/long-chain acyl-CoA thioesterase YigI
CFOCILDN_04202	CDS	894	rarD		COG2962	Protein RarD
CFOCILDN_04203	CDS	951	corA			Magnesium transport protein CorA
CFOCILDN_04204	CDS	2163	uvrD	5.6.2.4	COG0210	DNA helicase II
CFOCILDN_04205	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
CFOCILDN_04206	CDS	903	xerC_2		COG4973	Tyrosine recombinase XerC
CFOCILDN_04207	CDS	708				hypothetical protein
CFOCILDN_04208	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
CFOCILDN_04209	CDS	225	lptM		COG5567	LPS-assembly lipoprotein LptM
CFOCILDN_04210	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
CFOCILDN_04211	CDS	2631	cyaA			adenylate cyclase CyaA
CFOCILDN_04212	CDS	957	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
CFOCILDN_04213	CDS	741	hemD	4.2.1.75		Uroporphyrinogen-III synthase
CFOCILDN_04214	CDS	1182	hemX		COG2959	Protein HemX
CFOCILDN_04215	CDS	1197	hemY		COG3071	Protein HemY
CFOCILDN_04216	tRNA	77				tRNA-Pro(tgg)
CFOCILDN_04217	tRNA	87				tRNA-Leu(cag)
CFOCILDN_04218	tRNA	76				tRNA-His(gtg)
CFOCILDN_04219	tRNA	77				tRNA-Arg(ccg)
CFOCILDN_04220	CDS	1386	thrP		COG1113	Threonine/serine transporter ThrP
CFOCILDN_04221	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
CFOCILDN_04222	CDS	1347	wzyE			putative ECA polymerase
CFOCILDN_04223	CDS	1077	wecF	2.4.1.325	COG0554	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
CFOCILDN_04224	CDS	1251	wzxE		COG2244	Lipid III flippase
CFOCILDN_04225	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
CFOCILDN_04226	CDS	675	wecD	2.3.1.210	COG0456	dTDP-fucosamine acetyltransferase
CFOCILDN_04227	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
CFOCILDN_04228	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
CFOCILDN_04229	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
CFOCILDN_04230	CDS	1086	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
CFOCILDN_04231	CDS	1017	wzzE		COG3765	ECA polysaccharide chain length modulation protein
CFOCILDN_04232	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
CFOCILDN_04233	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
CFOCILDN_04234	CDS	330	trxA		COG3118	Thioredoxin 1
CFOCILDN_04235	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
CFOCILDN_04236	CDS	1509	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
CFOCILDN_04237	CDS	927	pcpR_2		COG0583	PCP degradation transcriptional activation protein
CFOCILDN_04238	CDS	999	graF	4.1.1.103		Gamma-resorcylate decarboxylase
CFOCILDN_04239	CDS	723	ydfK_2		COG1811	putative membrane protein YdfK
CFOCILDN_04240	CDS	2022	rep	5.6.2.4	COG0210	ATP-dependent DNA helicase Rep
CFOCILDN_04241	CDS	282	ppiC_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
CFOCILDN_04242	CDS	282	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
CFOCILDN_04243	CDS	1476	ilvC	1.1.1.86		Ketol-acid reductoisomerase (NADP(+))
CFOCILDN_04244	CDS	891	oxyR_5		COG0583	DNA-binding transcriptional dual regulator OxyR
CFOCILDN_04245	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
CFOCILDN_04246	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
CFOCILDN_04247	CDS	930	ilvE	2.6.1.42		Branched-chain-amino-acid aminotransferase
CFOCILDN_04248	CDS	258	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
CFOCILDN_04249	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
CFOCILDN_04250	CDS	1521	comM		COG0606	Competence protein ComM
CFOCILDN_04251	CDS	339	maoP		COG3085	Macrodomain Ori protein
CFOCILDN_04252	CDS	822	hdfR_3			HTH-type transcriptional regulator HdfR
CFOCILDN_04253	tRNA	76				tRNA-Trp(cca)
CFOCILDN_04254	CDS	1629	dmdB	6.2.1.44		3-methylmercaptopropionyl-CoA ligase
CFOCILDN_04255	CDS	1725				hypothetical protein
CFOCILDN_04256	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
CFOCILDN_04257	CDS	786	potC		COG1177	Spermidine/putrescine transport system permease protein PotC
CFOCILDN_04258	CDS	858	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
CFOCILDN_04259	CDS	1137	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
CFOCILDN_04260	CDS	1233	pepT	3.4.11.4	COG2195	Peptidase T
CFOCILDN_04261	CDS	1122	roxA_1	1.14.11.47	COG2850	Ribosomal protein uL16 3-hydroxylase
CFOCILDN_04262	CDS	1467	phoQ			two-component system sensor histidine kinase PhoQ
CFOCILDN_04263	CDS	672	phoP_3			Virulence transcriptional regulatory protein PhoP
CFOCILDN_04264	CDS	807				hypothetical protein
CFOCILDN_04265	CDS	363				hypothetical protein
CFOCILDN_04266	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
CFOCILDN_04267	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
CFOCILDN_04268	CDS	1167	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
CFOCILDN_04269	CDS	459	nudJ	3.6.1.-		Phosphatase NudJ
CFOCILDN_04270	CDS	651	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
CFOCILDN_04271	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
CFOCILDN_04272	CDS	714				hypothetical protein
CFOCILDN_04273	CDS	393				hypothetical protein
CFOCILDN_04274	CDS	324				hypothetical protein
CFOCILDN_04275	CDS	180				hypothetical protein
CFOCILDN_04276	CDS	1194	yycR	1.2.1.46	COG1063	Glutathione-independent formaldehyde dehydrogenase
CFOCILDN_04277	CDS	186				Putative virulence-regulating protein
CFOCILDN_04278	CDS	495	yciF		COG3685	Protein YciF
CFOCILDN_04279	CDS	507	yciE_2		COG3685	Protein YciE
CFOCILDN_04280	CDS	888	CatBsu	1.11.1.6		Manganese catalase
CFOCILDN_04281	CDS	1407	cydA_1	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
CFOCILDN_04282	CDS	1011	cydB_2	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
CFOCILDN_04283	CDS	198				hypothetical protein
CFOCILDN_04284	CDS	105				hypothetical protein
CFOCILDN_04285	CDS	633				hypothetical protein
CFOCILDN_04286	CDS	687	pdeH_2	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeH
CFOCILDN_04287	CDS	1509	lpdC	4.1.1.59	COG0043	Gallate decarboxylase
CFOCILDN_04288	CDS	891	gltC_3		COG0583	Transcriptional dual regulator GltC
CFOCILDN_04289	CDS	1785				hypothetical protein
CFOCILDN_04290	CDS	1209		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 1
CFOCILDN_04291	CDS	1044	ansB	3.5.1.1		L-asparaginase
CFOCILDN_04292	CDS	915	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
CFOCILDN_04293	CDS	639	leuE		COG1280	Leucine efflux protein
CFOCILDN_04294	CDS	264				hypothetical protein
CFOCILDN_04295	CDS	102	yoaK			putative membrane protein YoaK
CFOCILDN_04296	CDS	1014	dgcP	2.7.7.65	COG2199	Diguanylate cyclase DgcP
CFOCILDN_04297	CDS	240				hypothetical protein
CFOCILDN_04298	CDS	357				hypothetical protein
CFOCILDN_04299	CDS	510				hypothetical protein
CFOCILDN_04300	CDS	693	pyrG_2	6.3.4.2		CTP synthase
CFOCILDN_04301	CDS	1185	nimT		COG2807	2-nitroimidazole transporter
CFOCILDN_04302	CDS	792	nimR_5		COG2207	HTH-type transcriptional regulator NimR
CFOCILDN_04303	CDS	447				hypothetical protein
CFOCILDN_04304	CDS	501	proXp-y	3.1.1.-	COG2606	Multifunctional Ser/Thr-tRNA deacylase ProXp-y
CFOCILDN_04305	CDS	1140				hypothetical protein
CFOCILDN_04306	CDS	243				hypothetical protein
CFOCILDN_04307	CDS	1485				hypothetical protein
CFOCILDN_04308	CDS	420	umuD_1	3.4.21.-	COG1974	Protein UmuD
CFOCILDN_04309	CDS	1266	umuC_1		COG0389	Protein UmuC
CFOCILDN_04310	CDS	906				HTH-type transcriptional regulator
CFOCILDN_04311	CDS	750	adh	1.1.1.-		NADP-dependent (R)-specific alcohol dehydrogenase
CFOCILDN_04312	CDS	1218	sotB_3			Sugar efflux transporter B
CFOCILDN_04313	CDS	882	crgA_5			HTH-type transcriptional regulator CrgA
CFOCILDN_04314	CDS	312				hypothetical protein
CFOCILDN_04315	CDS	483	gpx1	1.11.1.22	COG0386	Hydroperoxy fatty acid reductase gpx1
CFOCILDN_04316	CDS	564				hypothetical protein
CFOCILDN_04317	CDS	1281				hypothetical protein
CFOCILDN_04318	CDS	1935	yeaG	2.7.11.1	COG2766	Serine/threonine kinase YeaG
CFOCILDN_04319	CDS	747	mipA		COG3713	MltA-interacting protein
CFOCILDN_04320	CDS	855	yeaE	1.1.1.-	COG0656	Methylglyoxal reductase YeaE
CFOCILDN_04321	CDS	885	yeaD	5.1.3.15		Putative glucose-6-phosphate 1-epimerase
CFOCILDN_04322	CDS	996	gapA	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
CFOCILDN_04323	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
CFOCILDN_04324	CDS	279				hypothetical protein
CFOCILDN_04325	CDS	345				hypothetical protein
CFOCILDN_04326	CDS	1254	chiA1	3.2.1.14		Chitinase A1
CFOCILDN_04327	CDS	642	pncA	3.5.1.19	COG1335	Nicotinamidase
CFOCILDN_04328	CDS	1020	ansA	3.5.1.1	COG0252	L-asparaginase 1
CFOCILDN_04329	CDS	1854	sppA	3.4.21.-	COG0616	Protease 4
CFOCILDN_04330	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
CFOCILDN_04331	CDS	615		4.1.1.112		Oxaloacetate decarboxylase
CFOCILDN_04332	CDS	1059	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
CFOCILDN_04333	CDS	1251	clcB_2			Voltage-gated ClC-type chloride channel ClcB
CFOCILDN_04334	CDS	618				hypothetical protein
